,url,title,date,author,category,tags,content_text,content_img_list
90,https://www.thisiscolossal.com/2022/06/omozoc-stop-motion-woodworking/,"In Clever Stop-Motion Tutorials by omozoc, Wooden Boards Slice Like Sticks of Butter","June 1, 2022",Kate Mothes,"['Animation', 'Design']","['#Omozoc', '#stop motion', '#wood', '#woodworking', '#Omozoc', '#stop motion', '#wood', '#woodworking']","Stop-motion animator omozoc (previously) has a knack for making complex and labor-intensive processes look remarkably effortless. In a new series called Stop Motion Woodworking, planks of wood are sliced with kitchen knives, cookie cutters carve mortise holes like dough, and a bench scraper shapes tenons for the joints with the smoothness of a blade through a stick of butter. Satisfying chopping and slicing sounds accompany the construction of a small stool that is just the right size to hold a milk crate, which features in its own tutorial video.Find more animations by omozoc on YouTube.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/06/stand.gif https://www.thisiscolossal.com/wp-content/uploads/2022/06/omozoc-still-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/omozoc-still-2.jpg
91,https://www.thisiscolossal.com/2022/06/mantra-murals-garden-butterflies/,Massive Butterflies Alight on Architecture in Larger-Than-Life Trompe L’oeil Murals by Mantra,"June 1, 2022",Kate Mothes,['Art'],"['#butterflies', '#insects', '#murals', '#nature', '#public art', ""#trompe l'oeil"", '#butterflies', '#insects', '#murals', '#nature', '#public art', ""#trompe l'oeil""]","In October 2020, a remarkable scene unfolded on the side of a building in the neighborhood of Jussieu in Versailles, France. Larger-than-life ladybug legs scurry along a stem, violet flowers blossom, and ornate butterflies perch on delicate petals. During the course of six days, the French street artist Mantra completed the painting “Là où fleurit l’émerveillement,” which translates to “where wonder flourishes,” using rollers and brushes to apply acrylic painting to the multistory residential building. In the neighborhood named for French botanist Bernard de Jussieu (1699-1777), the artist pays tribute to nature and local wildlife.Known for his trompe l’oeil murals of butterflies encased in enormous specimen display boxes, his recent paintings, including “Three Butterflies for Lana” completed last month in Lana, Italy, take a wilder approach to the insects. Drawing on childhood memories of exploring wildlife near his family’s home, the new murals are composed from photographs the artist took in his mother’s garden in Lessy. Referencing the shallow depth of field captured with his camera, Mantra pays special attention to bokeh—faithfully recreating the blurry background that blends the work with the surrounding environment, highlighting the vibrant colors and varied patterns of petals, wings, and leaves.You can find more of Mantra’s work on Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-1-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-8-picture-credit-Andrea-Karoline-Eder-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-3-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-process2-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-6-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/06/mantra-5-scaled.jpg
92,https://www.thisiscolossal.com/2022/05/oliver-chalk-wooden-vessels/,Nature and Geometry Blend in Beguiling Symmetry in Oliver Chalk’s Voluminous Timber Vessels,"May 31, 2022",Kate Mothes,"['Craft', 'Design']","['#carving', '#vases', '#vessels', '#wood', '#carving', '#vases', '#vessels', '#wood']","Only two years ago, Canterbury, U.K.-based artist Oliver Chalk began creating bold, geometric vessels out of wood. Having worked previously with fabric to design and produce large-scale installations for events, his interest in experimentation with new materials and techniques led to using found timber.Carving detailed forms from the hulks of trees found in the local countryside of Kent, the artist considers the practice of turning and whittling sculptures to be a means of communication and an expression of self through symmetrical shapes and striations. The process of repetition often produces a state of mindfulness. “Imparting my mark through gouging hundreds, if not thousands, of seemingly arbitrary fissures by hand is a profoundly personal journey,” he tells Colossal.The sustainability and local sourcing of the materials is an important part of Chalk’s approach. All of the wood he gathers comes from native species that he collects from local arborists or forages close to his workshop, finding cuts from trees that have been felled by storms or are partly decaying. The shapes he chips into each piece reflect a merging of nature and the human-made. “Being self-taught, I am still very much listening and learning about the material,” he says. In each vessel, he highlights the natural gradations of color, growth rings, knots, and fissures, emphasizing the relationship between organic form and geometric precision.Chalk’s work is included in the exhibition Linear Expression at Gallery 57 until June 25. You can find more information on his website and Instagram. (via Lustik)  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-7.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-8.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-9.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/chalk-10.jpg
93,https://www.thisiscolossal.com/2022/05/isabel-reitemeyer-animal-collages/,Chimerical Creatures Combine Feathers and Fur in Isabel Reitemeyer’s Uncanny Collages,"May 31, 2022",Kate Mothes,['Art'],"['#animals', '#collage', '#found photographs', '#humor', '#paper', '#animals', '#collage', '#found photographs', '#humor', '#paper']","Berlin-based artist Isabel Reitemeyer is known for making uncanny collages that splice images of animals and bodies into humorously enigmatic compositions. In her recent series, songbirds with guinea pig heads perch on twigs, horses with enormous bunny ears stand in fields, and a retriever looks out at us from the body of a chicken. The assemblages, which are often small in scale and made from found photographs and cutouts, are deftly aligned so that the outlines of the animals fit together seamlessly.A bunny’s beady eye or the slight cock of a terrier’s head gives personality to each chimerical creature, as if self-aware of its unusual predicament. Reitemeyer taps into the ways we anthropomorphize our pets and other animals, reading into their expressions and feelings as if they were our own, resulting in sly and unusual personalities.You can find more of Reitemeyer’s collages on her website and on Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/FellPony_116x9_22_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/meertaube_97x81_22_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/Inn_123x89_0522_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/wr_86x112_0522_2000-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/hundhahn_81x64_0422_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/hasendingens_8x109_22_2000-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/102_9x92_0522_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/Meerkatze_97x81_0522_2000.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/hasenstall_0422_2000.jpg
94,https://www.thisiscolossal.com/2022/05/luciano-cian-tete/,Minimal Lines Contour the Expressive Women in Luciano Cian’s Bold Portraits,"May 27, 2022",Grace Ebert,"['Art', 'Illustration']","['#acrylic', '#digital', '#painting', '#portraits', '#posters and prints', '#acrylic', '#digital', '#painting', '#portraits', '#posters and prints']","Rendered in sparse, sweeping lines and textured shapes, the women of Luciano Cian’s Tête portraits embody proximity and escape from formality. The digital series, short for tête-a-tête, is the latest in the Rio de Janeiro-based artist’s geometric body of work, which utilizes bright color palettes and minimal markings to define the contours of a cheek or shoulder. Each piece is an invitation, Cian shares, offering an intimate interaction with the anonymous subject.
The artist (previously) recently finished ten digital drawings and one acrylic painting (shown below) for Vozes Negras, A Força do Canto Feminino, or Black Voices, The Power of Feminine Singing, a musical theater production at Teatro Prudential on view through June 26. Originals and prints are available from Saatchi Art, and Cian shares an extensive archive of portraits and other works on Behance and Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/cian-7.jpg
95,https://www.thisiscolossal.com/2022/05/pham-huy-trung-vietnam-photographs/,Lush Aerial Photos by Pham Huy Trung Capture the Annual Harvests of Vietnam’s Countryside,"May 27, 2022",Grace Ebert,['Photography'],"['#aerial', '#drones', '#farming', '#flowers', '#landscapes', '#Vietnam', '#aerial', '#drones', '#farming', '#flowers', '#landscapes', '#Vietnam']","From the foggy limestone mountains of Trang An to grass collection in Bao Loc, the scenic shots by Pham Huy Trung (previously) preserve Vietnam’s heritage. The photographer often works with drones, allowing him to capture aerial views of wooden boats wedged into a harbor and farmers grasping large baskets as they gather tea. Resplendent with vegetation, the images frequently center on industry and annual harvests to create a visual record of everyday activity.Pham is currently planning a trip abroad—follow his travels on Instagram—and has select prints available on his site.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/pham-7.jpg
96,https://www.thisiscolossal.com/2022/05/mark-neville-stop-tanks-with-books/,"Containing 80 Portraits, ‘Stop Tanks with Books’ Pleas for Broad, Sweeping Action in Ukraine","May 27, 2022",Grace Ebert,['Photography'],"['#activism', '#portraits', '#Ukraine', '#activism', '#portraits', '#Ukraine']","Prior to Russia’s invasion of Ukraine in February, British artist Mark Neville moved to Kyiv, a city he traveled to frequently from his home in London since beginning Stop Tanks with Books in 2016. The project, which culminates in a new 180-page volume edited by David Company and published by Nazraeli Press, involved documenting life in the country through portraits of passersby on the street, families lounging at the beach, and others dancing among energetic nightclub crowds.Each photograph tethers a human face to the entirely inhumane atrocities of war and “(weaponizes) the medium to effect change.” The images are intimate and profound, showing a young girl screaming into a toy phone following shelling in 2016 or a father and son cradling goats in their home in Decyatny. Neville’s intention for the project has always been twofold. He hoped to inspire broad, international support for Ukraine’s independence in Donbas and Crimea and to offer a necessary corrective to the stereotypical information and images disseminated by the Kremlin, which he saw Western media sources often redistributing without context. “Stop Tanks With Books was my attempt to fight Russian aggression,” Neville says.Eighty of his portraits are positioned alongside research from the Centre of Eastern European Studies in Berlin about the 2.5 million people who had already been displaced by 2018, in addition to short stories by Ukrainian poet and novelist Lyuba Yakimchuk that detail life under Russian occupation in Donbas.The pairings lead to a call to action written in both Ukrainian and English, one made more urgent by the full-scale assault on the nation that’s taken thousands of civilian lives alone in the last three months. “I wonder what the international response would be if Stockholm, London, Paris, or New York were threatened with an unprovoked and imminent invasion by Russia? Our book is a prayer and a necessary plea to the international community,” Neville wrote before the war officially began, when he also sent copies of the book to 750 policymakers, ambassadors, media members, and those involved in peace talks. He hoped to raise awareness about the immediate threat the people of Ukraine faced.There are a few copies of Stop Tanks with Books available from Setanta Books, although a second edition with a new foreword by Neville is in progress. You can find much more of the photographer’s activist-centered work, in addition to more images from the series, on his site. (via Lens Culture)  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-6-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-1-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-2-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-3-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-4-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-5-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-7-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/neville-8-1.jpg
97,https://www.thisiscolossal.com/2022/05/jason-limon-stripped-down/,Paper Constructions Confine Skeletons to Uncanny Spaces in Jason Limon’s Paintings,"May 26, 2022",Grace Ebert,['Art'],"['#acrylic', '#anatomy', '#painting', '#paper', '#skeleton', '#skulls', '#acrylic', '#anatomy', '#painting', '#paper', '#skeleton', '#skulls']","San Antonio-based artist Jason Limon (previously) conjures paper sculptures of 18th Century-style gowns, organs, and hollowed skulls with acrylic paint. The uncanny structures trap his recurring skeletal characters in cramped boxes and funhouse-esque constructions, where they attempt to disentangle themselves from their surroundings. Rendered in muted pigments, or what the artist calls “repressed tones,” the paintings utilize the anonymity and ubiquity of the bony figures to invoke emotional narratives. Limon explains:The pieces shown here are part of Limon’s ongoing Fragments series and are part of Stripped Down on view through June 5 at Haven Gallery in Long Island. Limon also has another solo show slated for November at San Antonio’s BLK WHT GRY, and until then, you can browse originals and prints in his shop and follow his works on Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-5-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-4-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-1-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-2-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-3-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-8.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/limon-7-scaled.jpg
98,https://www.thisiscolossal.com/2022/05/maya-lin-a-study-of-water/,The Precious Nature of Water Ripples Through Maya Lin’s Sprawling Installations,"May 26, 2022",Gabrielle Lawrence,['Art'],"['#glass', '#installation', '#site-specific', '#water', '#wood', '#glass', '#installation', '#site-specific', '#water', '#wood']","Water is both versatile and undisguised. Its magnitude is only made possible by its minute, microscopic makeup, and this equilibrium is what carries its message. It’s what makes water so precious, so fluid.Maya Lin’s A Study of Water mimics these qualities in scale, subject, form, and material. Lin has previously erected public land sculptures from the earth’s materials, called “Wavefields,” that speak to the interconnectedness of natural systems. Through this new exhibition, she takes these motifs even further by focusing on the liquid’s melodious nature.In fact, Lin’s works are their own kind of harmony. Several of her pieces are made with recycled silver, a precious and reflective natural material, as a counterpart to water that emphasizes its value. In “Flow,” she uses salvaged wood to mimic wave textures. The specific combinations of natural and rescued materials—each imbued with weighted meaning—create a chorus the same way that climate change (the root note), deforestation and over mining (the third), and an increase of water-based natural disasters (the fifth) creates a triad. Lin’s practice is a swirl of decades of research, her architectural background, and poetic expression, and she speaks the language of nature and the human heart. Each piece is made to amplify the gravity of humanity’s environmental impact on this treasured resource and each other. For example, in “Marble Chesapeake & Delaware Bay,” the artist expands notions of connectedness by changing the perspective. The unification of the two waterways as marbles challenges us to think beyond the small, contained bites of our everyday interactions with the liquid and instead, see it as the celestial force that draws us to each other.A Study of Water, which is on view at the Virginia Museum of Contemporary Art, literally sits between the Chesapeake Bay and Delaware Bay. These bodies are not only central points of Lin’s fascination with the subject, but they also provide a physical locale to ponder the unseen connections humanity often takes for granted. Her career is a bridge between architecture, art, and activism—expanding always like water but never too detached from its simultaneous nature.For more of the artist’s works, visit her site.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/lin-5.jpg
99,https://www.thisiscolossal.com/2022/05/oliver-jeffers-the-night-in-bloom/,Tiny Human Activities Erupt into Vast Celestial Nightscapes in New Paintings by Oliver Jeffers,"May 26, 2022",Grace Ebert,['Art'],"['#acrylic', '#night', '#painting', '#stars', '#acrylic', '#night', '#painting', '#stars']","Whether working in acrylic on panel or illustrating a scene for one of his children’s books, artist Oliver Jeffers is fascinated by positioning. He returns to questions about perspective and finding a place in the world amidst chaotic politics and an overwhelmingly vast universe.In The Night in Bloom, a series of ten works soon to be on view at Praise Shadows Art Gallery in Brookline, Massachusetts, Jeffers imagines explosive astronomical scenes and impeccably aligned constellations. One work shrouds an abandoned picnic in deep blues and purples before erupting into a bright nebula, cradling stars between the soft glow of city skylines. Another piece, which the artist will replicate at a massive scale on a facade at Boston’s Isabella Stewart Gardner Museum, depicts a figure at home underneath a colorful expanse of galaxies and celestial bodies.Each of the stellar works, which are the artist’s first rendered in acrylic, celebrates the possibilities of the unknown. He explains:Jeffers, who splits his time between Belfast and Brooklyn, recently unveiled Our Place in Space, a series of sculptures that bring the solar system to Northern Ireland and Cambridge. This immersive experience complements The Night in Bloom, which will run from June 3 to July 10. Explore more of the artist’s dreamy paintings, sculptures, and illustrations on his site and Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-7-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-8-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-6-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-2-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-3-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-4-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/jeffers-5-scaled.jpg
100,https://www.thisiscolossal.com/2022/05/sky-bridge-721/,Don’t Look Down! The World’s Longest Suspension Bridge Opens in the Czech Republic,"May 25, 2022",Grace Ebert,['Design'],"['#bridges', '#Czech Republic', '#video', '#bridges', '#Czech Republic', '#video']","﻿﻿Sky Bridge 721 opened earlier this month in the Czech Republic and is claiming its title as the longest suspension walkway in the world, a record held previously by a similar design in Portugal. Strung between two peaks of the Kralicky Snezník mountain, the pedestrian path stretches an incredible 721 meters and reaches 95 meters above ground at its highest point. Two years in the making, the steel construction weighs 450 tons and relies on 66 ropes for support. For the fearless, height-loving adventurers wanting to take the nearly half-mile trek over the Mlýnský Stream valley, the Dolní Morava resort is coordinating access and tours. (via designboom)  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-7.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/sky-3.jpg
101,https://www.thisiscolossal.com/2022/05/ariel-adkins-artfully-awear/,Influential Artworks Find Wearable Interpretations in Handmade Garments by Ariel Adkins,"May 25, 2022",Kate Mothes,"['Art', 'Design']","['#art history', '#fashion', '#museums', '#painting', '#art history', '#fashion', '#museums', '#painting']","After a museum visit, we might pick up a postcard or T-shirt as a memento of the artworks we’ve enjoyed most. Brooklyn-based blogger Ariel Adkins, who is also Curator of Art, Culture & Community at Twitter, takes her love of masterpieces to the next level by creating one-of-a-kind apparel inspired by some of the world’s most influential artists. Donning capes, dresses, and coveralls in bright colors and bold patterns, Adkins draws inspiration from a variety of aesthetics and eras to make garments for herself and for people she meets who share a similar love for the power of expression. Painting directly onto the fabric of the clothing, she translates the forms and hues of specific artworks into wearable compositions.Adkins is the creator of Artfully Awear, which began as a way of responding to grief and healing in response to the loss of her mother, who was an artist. Through the language of fashion, both a personal and public assertion of identity and style, she continues the project as an embodiment of joy and a unique way of kindling togetherness. She also admires iconic fashion like designer Michelle Smith’s dress worn by Michelle Obama in Amy Sherald’s portrait, utilizing her platform to share stories of groundbreaking moments in art history.You can follow more of Adkins’ apparel adventures on Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-4-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-8.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-3-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-7.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-10-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/adkins-9.jpg
102,https://www.thisiscolossal.com/2022/05/manooni-felt-sculptures/,"A Cast of Felted Food, Animals, and Other Characters by Manooni Exude Joy and Goodwill","May 24, 2022",Grace Ebert,"['Craft', 'Food']","['#felt', '#sculpture', '#Ukraine', '#felt', '#sculpture', '#Ukraine']","Olha and Hanna Dovhan (previously) are the creative minds behind the adorable felt sculptures of Manooni. Whimsical and endlessly cheerful, the small family units, pairs of pears, and coupled avocados are needle felted with wool and finished with tiny grins.Based in Ukraine, the Dovhans have spent the majority of the war in Lviv, although their mother, who is also part of the Manooni team, remains with family members in the now Russia-occupied Zaporizhzhia region. The sisters brought some of their materials with them to finish projects that were already underway and have been raising money for Ukrainians in need via Patreon. “Unfortunately, the war is not over, and we can’t leave behind people who are suffering from this terrible invasion,” Olha tells Colossal.You can support Manooni’s work by shopping available pieces on Instagram.  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-10.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-8.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-9.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-7.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-11-scaled.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-3.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/manooni-1.jpg
103,https://www.thisiscolossal.com/2022/05/nsenene-michelle-coomber/,An Ethereal Documentary Illuminates the Booming Grasshopper Harvest in Uganda,"May 24, 2022",Grace Ebert,"['Documentary', 'Food']","['#insects', '#Uganda', '#video', '#insects', '#Uganda', '#video']","﻿In the Luganda language, the word nsenene describes the long-horned grasshoppers that are the backbone of a robust industry in Uganda. The nocturnal insects are a crunchy delicacy, often served boiled or fried, and are harvested in incredible quantities during the rainy seasons in May and November. A poetic documentary directed and produced by Michelle Coomber follows locals as they set up precarious traps and gather hordes of the crickets under the nighttime sky.Narrated by a grasshopper hunter named Ibrah, “Nsenene” peers through the darkness and smoke from a nearby fire to illuminate the collection process. The insects are attracted to bright bulbs strung up around tall iron panels, which stun the crickets and drop them into the open drums at the base. “We add smoke so the light makes a lens in the sky, and the grasshoppers get drunk on the smoke. They fall into the barrels like fat raindrops on a tin roof,” the narrator says.The noisy crickets, though, are also imbued in lore. “There are so many beliefs, like, if a pregnant woman ate them, her child would have a grasshopper head,” says Ibrah, whose family has participated in the industry for generations. “Some people believe they come from water in the lakes. Others say they emerge from the soil like ants. I believe they’re not from this world.”Coomber has garnered multiple awards for “Nsenene” from Raindance, Sydney Short Film Festival, and Fargo Film Festival, to name a few, and you can watch more of her works on her site and Vimeo. (via Short of the Week)  Do stories and artists like this matter to you? Become a Colossal Member today and support independent arts publishing for as little as $5 per month. You'll connect with a community of like-minded readers who are passionate about contemporary art, read articles and newsletters ad-free, sustain our interview series, get discounts and early access to our limited-edition print releases, and much more. Join now!",https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-6.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-4.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-1.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-5.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-2.jpg https://www.thisiscolossal.com/wp-content/uploads/2022/05/coomber-3.jpg
